"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2017",15925.577,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Total","2017",170577.63,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2017",199.679,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",648.104,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2017",169729.846,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2016",407197.232,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2016",587.088,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",1978.355,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2016",404631.79,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Total","2016",37133.938,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2016",84.06,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",329.213,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2016",36720.663,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Total","2016",370063.295,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2016",503.028,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",1649.142,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2016",367911.126,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Total","2016",222567.397,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2016",346.357,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",1133.579,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2016",221087.46,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Total","2016",20979.165,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2016",46.878,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",188.278,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2016",20744.009,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Total","2016",201588.232,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2016",299.479,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",945.302,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2016",200343.451,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Total","2016",184629.836,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2016",240.731,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",844.775,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2016",183544.33,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Total","2016",16154.773,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2016",37.182,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",140.935,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2016",15976.655,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Total","2016",168475.063,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2016",203.548,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2016",703.84,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2016",167567.675,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2015",402275.58,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2015",669.357,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2015",2314.478,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2015",399291.745,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Total","2015",37327.24,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2015",102.528,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2015",413.248,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2015",36811.463,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Total","2015",364948.34,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2015",566.829,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2015",1901.23,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2015",362480.282,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Total","2015",219848.544,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2015",398.601,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2015",1350.191,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2015",218099.753,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Total","2015",21096.281,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2015",57.589,
"Europe and Central Asia","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2015",241.73,
